ts.ts/tt.tt,ID
0.16667,34_128
0.00000,34_128
0.26263,34_128
1.01010,34_128
1.01010,34_128
1.01010,34_128
0.39394,34_128
0.24242,34_128
0.68687,34_128
0.00000,34_128
0.00000,34_128
0.00000,34_128
0.00000,34_128
0.00000,34_128
0.10526,34_130
0.00000,34_130
0.21212,34_130
1.01010,34_130
0.21212,34_130
0.52525,34_130
0.60606,34_130
0.00000,34_130
0.00000,34_130
0.00000,34_130
0.00000,34_130
0.00000,34_130
0.04494,34_132
0.98990,34_132
1.01010,34_132
1.01010,34_132
1.01010,34_132
0.51515,34_132
0.00000,34_132
0.00000,34_132
0.00000,34_132
0.00000,34_132
0.00000,34_132
0.21212,34_135
1.01010,34_135
1.01010,34_135
0.55556,34_135
0.00000,34_135
0.61616,34_135
1.01010,34_135
1.01010,34_135
1.01010,34_135
0.01010,34_135
0.52525,34_135
1.01010,34_135
0.51515,34_135
0.00000,34_135
0.94949,34_135
0.51515,34_135
0.00000,34_135
0.00000,34_135
0.85859,34_135
1.01010,34_135
0.31313,34_135
0.00000,34_135
0.10127,34_138
1.01010,34_138
0.63636,34_138
0.00000,34_138
0.32323,34_138
1.01010,34_138
1.01010,34_138
1.01010,34_138
0.17172,34_138
0.26263,34_138
1.01010,34_138
0.56566,34_138
0.00000,34_138
0.71717,34_138
0.56566,34_138
0.00000,34_138
0.00000,34_138
0.53535,34_138
1.01010,34_138
0.36364,34_138
0.00000,34_138
0.00000,34_138
0.22472,34_140
0.61616,34_140
0.00000,34_140
0.15152,34_140
0.86869,34_140
1.01010,34_140
1.01010,34_140
0.34343,34_140
0.63636,34_140
0.07071,34_140
0.72727,34_140
0.00000,34_140
0.00000,34_140
0.68687,34_140
0.00000,34_140
0.00000,34_140
0.00000,34_140
0.64646,34_140
0.77778,34_140
0.00000,34_140
0.00000,34_140
0.00000,34_140
0.02532,34_142
0.00000,34_142
0.14141,34_142
1.01010,34_142
1.01010,34_142
1.01010,34_142
0.21212,34_142
0.07071,34_142
0.74747,34_142
0.61616,34_142
0.00000,34_142
0.51515,34_142
0.62626,34_142
0.00000,34_142
0.00000,34_142
0.35354,34_142
1.01010,34_142
0.41414,34_142
0.00000,34_142
0.00000,34_142
0.05128,34_143
0.00000,34_143
0.00000,34_143
0.94949,34_143
1.01010,34_143
1.01010,34_143
0.33333,34_143
0.60606,34_143
0.12121,34_143
0.75758,34_143
0.00000,34_143
0.12121,34_143
0.72727,34_143
0.00000,34_143
0.00000,34_143
0.00000,34_143
0.97980,34_143
0.56566,34_143
0.00000,34_143
0.00000,34_143
0.03390,34_148
0.00000,34_148
0.76768,34_148
1.01010,34_148
0.46465,34_148
0.46465,34_148
0.17172,34_148
0.36364,34_148
0.15152,34_148
0.00000,34_148
0.40404,34_148
0.16162,34_148
0.00000,34_148
0.00000,34_148
0.35354,34_148
0.93939,34_148
0.00000,34_148
0.00000,34_148
0.00000,34_148
0.10345,34_151
0.00000,34_151
0.51515,34_151
0.21212,34_151
0.00000,34_151
0.04040,34_151
0.51515,34_151
0.06061,34_151
0.00000,34_151
0.55556,34_151
0.07071,34_151
0.00000,34_151
0.00000,34_151
0.50505,34_151
0.84848,34_151
0.00000,34_151
0.00000,34_151
0.00000,34_151
0.10345,34_152
0.40404,34_152
1.01010,34_152
1.01010,34_152
1.01010,34_152
0.52525,34_152
0.00000,34_152
0.74747,34_152
1.01010,34_152
0.89899,34_152
0.13131,34_152
0.46465,34_152
1.01010,34_152
1.01010,34_152
0.56566,34_152
0.00000,34_152
0.00000,34_152
0.00000,34_152
0.74747,34_152
1.01010,34_152
1.01010,34_152
0.17172,34_152
0.00000,34_152
0.04348,34_154
0.77778,34_154
1.01010,34_154
0.52525,34_154
0.00000,34_154
0.72727,34_154
1.01010,34_154
0.82828,34_154
0.00000,34_154
0.72727,34_154
1.01010,34_154
1.01010,34_154
0.52525,34_154
0.00000,34_154
0.00000,34_154
0.00000,34_154
0.95960,34_154
1.01010,34_154
1.01010,34_154
0.12121,34_154
0.00000,34_154
0.04651,34_155
0.65657,34_155
1.01010,34_155
0.56566,34_155
0.00000,34_155
0.53535,34_155
1.01010,34_155
0.86869,34_155
0.65657,34_155
0.00000,34_155
0.84848,34_155
1.01010,34_155
0.66667,34_155
0.00000,34_155
0.00000,34_155
0.00000,34_155
0.37374,34_155
1.01010,34_155
1.01010,34_155
0.28283,34_155
0.00000,34_155
0.00000,34_155
0.10526,34_157
0.40404,34_157
0.55556,34_157
0.00000,34_157
0.53535,34_157
1.01010,34_157
0.86869,34_157
0.05051,34_157
0.27273,34_157
1.01010,34_157
1.01010,34_157
0.62626,34_157
0.00000,34_157
0.00000,34_157
0.00000,34_157
0.55556,34_157
1.01010,34_157
1.01010,34_157
0.21212,34_157
0.00000,34_157
0.06897,34_161
0.21212,34_161
0.00000,34_161
0.36364,34_161
1.01010,34_161
1.00000,34_161
0.56566,34_161
0.39394,34_161
0.25253,34_161
1.01010,34_161
0.82828,34_161
0.00000,34_161
0.00000,34_161
0.00000,34_161
0.06061,34_161
1.00000,34_161
1.01010,34_161
0.41414,34_161
0.00000,34_161
0.00000,34_161
0.22222,34_162
0.00000,34_162
0.00000,34_162
0.33333,34_162
1.01010,34_162
0.93939,34_162
0.16162,34_162
0.20202,34_162
0.61616,34_162
1.01010,34_162
0.71717,34_162
0.00000,34_162
0.00000,34_162
0.00000,34_162
0.22222,34_162
1.01010,34_162
1.01010,34_162
0.37374,34_162
0.00000,34_162
0.00000,34_162
0.10526,34_165
0.00000,34_165
0.26263,34_165
0.95960,34_165
0.04040,34_165
0.47475,34_165
0.02020,34_165
0.97980,34_165
0.86869,34_165
0.00000,34_165
0.00000,34_165
0.00000,34_165
0.00000,34_165
0.93939,34_165
1.01010,34_165
0.47475,34_165
0.00000,34_165
0.00000,34_165
0.10526,34_168
0.00000,34_168
0.00000,34_168
0.32323,34_168
0.00000,34_168
0.83838,34_168
0.92929,34_168
0.00000,34_168
0.00000,34_168
0.00000,34_168
0.00000,34_168
0.78788,34_168
1.01010,34_168
0.54545,34_168
0.00000,34_168
0.00000,34_168
0.02899,34_172
0.79798,34_172
1.01010,34_172
1.01010,34_172
0.51515,34_172
0.00000,34_172
0.69697,34_172
0.77778,34_172
0.00000,34_172
0.70707,34_172
1.01010,34_172
1.01010,34_172
1.01010,34_172
0.56566,34_172
0.00000,34_172
0.00000,34_172
0.00000,34_172
0.60606,34_172
0.96970,34_172
0.00000,34_172
0.00000,34_172
0.05128,34_173
0.55556,34_173
1.01010,34_173
1.01010,34_173
0.57576,34_173
0.00000,34_173
0.67677,34_173
0.61616,34_173
0.00000,34_173
1.00000,34_173
1.01010,34_173
1.01010,34_173
1.01010,34_173
0.51515,34_173
0.00000,34_173
0.00000,34_173
0.14141,34_173
1.01010,34_173
0.91919,34_173
0.00000,34_173
0.00000,34_173
0.03390,34_175
0.88889,34_175
1.01010,34_175
0.59596,34_175
0.00000,34_175
0.45455,34_175
0.82828,34_175
0.00000,34_175
0.52525,34_175
1.01010,34_175
1.01010,34_175
1.01010,34_175
0.61616,34_175
0.00000,34_175
0.00000,34_175
0.00000,34_175
0.40404,34_175
1.01010,34_175
0.01010,34_175
0.00000,34_175
0.04082,34_177
0.78788,34_177
0.64646,34_177
0.00000,34_177
0.14141,34_177
0.71717,34_177
0.06061,34_177
0.00000,34_177
0.63636,34_177
1.01010,34_177
1.01010,34_177
0.82828,34_177
0.00000,34_177
0.00000,34_177
0.00000,34_177
0.00000,34_177
0.86869,34_177
0.25253,34_177
0.00000,34_177
0.00000,34_177
0.10526,34_179
0.58586,34_179
0.69697,34_179
0.00000,34_179
0.32323,34_179
0.90909,34_179
0.51515,34_179
0.00000,34_179
0.83838,34_179
1.01010,34_179
1.01010,34_179
0.77778,34_179
0.00000,34_179
0.00000,34_179
0.00000,34_179
0.04040,34_179
1.00000,34_179
0.14141,34_179
0.00000,34_179
0.00000,34_179
0.05128,34_180
0.49495,34_180
0.00000,34_180
0.00000,34_180
0.80808,34_180
0.00000,34_180
0.19192,34_180
0.31313,34_180
1.01010,34_180
1.01010,34_180
0.95960,34_180
0.09091,34_180
0.00000,34_180
0.39394,34_180
1.01010,34_180
0.07071,34_180
0.00000,34_180
0.00000,34_180
0.00000,34_180
0.33333,34_181
0.39394,34_181
0.00000,34_181
0.12121,34_181
0.97980,34_181
0.36364,34_181
0.13131,34_181
0.47475,34_181
1.01010,34_181
1.01010,34_181
0.90909,34_181
0.00000,34_181
0.00000,34_181
0.58586,34_181
1.01010,34_181
0.02020,34_181
0.00000,34_181
0.00000,34_181
0.00000,34_181
0.10526,34_183
0.00000,34_183
0.00000,34_183
0.93939,34_183
0.33333,34_183
0.17172,34_183
0.53535,34_183
0.73737,34_183
1.01010,34_183
0.97980,34_183
0.21212,34_183
0.00000,34_183
0.04040,34_183
1.01010,34_183
0.19192,34_183
0.00000,34_183
0.00000,34_183
0.00000,34_183
0.00000,34_183
0.03371,34_185
0.00000,34_185
0.00000,34_185
0.00000,34_185
0.12121,34_185
0.91919,34_185
1.01010,34_185
0.96970,34_185
0.15152,34_185
0.00000,34_185
0.20202,34_185
1.01010,34_185
0.12121,34_185
0.00000,34_185
0.00000,34_185
0.00000,34_185
0.00000,34_185
0.05085,34_187
0.00000,34_187
0.00000,34_187
0.44444,34_187
1.01010,34_187
1.01010,34_187
1.01010,34_187
1.01010,34_187
0.58586,34_187
0.27273,34_187
0.30303,34_187
1.01010,34_187
1.01010,34_187
1.01010,34_187
1.01010,34_187
0.52525,34_187
0.00000,34_187
0.43434,34_187
0.00000,34_187
0.00000,34_187
0.00000,34_187
0.03797,34_19
0.00000,34_19
0.18182,34_19
0.97980,34_19
1.01010,34_19
1.01010,34_19
0.79798,34_19
0.00000,34_19
0.76768,34_19
0.62626,34_19
0.00000,34_19
0.00000,34_19
0.00000,34_19
0.00000,34_19
0.00000,34_19
0.06897,34_190
0.00000,34_190
0.00000,34_190
0.32323,34_190
1.01010,34_190
1.01010,34_190
1.01010,34_190
1.01010,34_190
0.41414,34_190
0.00000,34_190
0.55556,34_190
0.25253,34_190
0.00000,34_190
0.00000,34_190
0.00000,34_190
0.00000,34_190
0.03371,34_195
0.95960,34_195
1.01010,34_195
1.01010,34_195
0.52525,34_195
0.00000,34_195
0.40404,34_195
0.43434,34_195
0.03030,34_195
1.01010,34_195
1.01010,34_195
1.01010,34_195
1.01010,34_195
0.56566,34_195
0.00000,34_195
0.29293,34_195
0.00000,34_195
0.00000,34_195
0.00000,34_195
0.00000,34_195
0.13636,34_198
0.00000,34_198
0.00000,34_198
0.33333,34_198
0.03030,34_198
0.60606,34_198
1.01010,34_198
1.01010,34_198
1.01010,34_198
0.71717,34_198
0.00000,34_198
0.00000,34_198
0.00000,34_198
0.00000,34_198
0.27273,34_198
1.01010,34_198
0.91919,34_198
0.00000,34_198
0.00000,34_198
0.03774,34_20
0.00000,34_20
0.30303,34_20
1.01010,34_20
1.01010,34_20
1.01010,34_20
0.61616,34_20
0.04040,34_20
1.01010,34_20
0.57576,34_20
0.00000,34_20
0.00000,34_20
0.00000,34_20
0.00000,34_20
0.00000,34_20
0.22222,34_203
0.00000,34_203
0.00000,34_203
0.26263,34_203
0.48485,34_203
0.00000,34_203
0.95960,34_203
1.01010,34_203
1.01010,34_203
0.82828,34_203
0.00000,34_203
0.00000,34_203
0.00000,34_203
0.00000,34_203
0.00000,34_203
0.86869,34_203
1.00000,34_203
0.12121,34_203
1.01010,34_203
1.01010,34_203
1.01010,34_203
0.51515,34_203
0.00000,34_203
0.02410,34_204
0.00000,34_204
0.15152,34_204
0.27273,34_204
0.14141,34_204
0.57576,34_204
1.01010,34_204
1.01010,34_204
0.96970,34_204
0.08081,34_204
0.00000,34_204
0.00000,34_204
0.00000,34_204
0.00000,34_204
0.33333,34_204
1.01010,34_204
0.19192,34_204
0.75758,34_204
1.01010,34_204
1.01010,34_204
0.59596,34_204
0.00000,34_204
0.00000,34_204
0.02247,34_206
0.00000,34_206
0.00000,34_206
0.00000,34_206
0.76768,34_206
1.01010,34_206
1.01010,34_206
0.91919,34_206
0.00000,34_206
0.00000,34_206
0.00000,34_206
0.00000,34_206
0.00000,34_206
0.52525,34_206
1.01010,34_206
0.12121,34_206
0.89899,34_206
1.01010,34_206
1.01010,34_206
0.55556,34_206
0.00000,34_206
0.00000,34_206
0.02020,34_208
0.00000,34_208
0.00000,34_208
0.45455,34_208
1.01010,34_208
1.01010,34_208
0.93939,34_208
0.15152,34_208
0.00000,34_208
0.00000,34_208
0.00000,34_208
0.00000,34_208
0.17172,34_208
1.01010,34_208
0.29293,34_208
0.58586,34_208
1.01010,34_208
1.01010,34_208
0.65657,34_208
0.00000,34_208
0.00000,34_208
0.04494,34_211
0.95960,34_211
1.01010,34_211
1.01010,34_211
0.51515,34_211
0.00000,34_211
0.00000,34_211
0.00000,34_211
0.00000,34_211
0.00000,34_211
0.01010,34_211
1.00000,34_211
0.34343,34_211
0.46465,34_211
1.01010,34_211
1.01010,34_211
0.70707,34_211
0.00000,34_211
0.00000,34_211
0.05128,34_213
0.50505,34_213
1.01010,34_213
1.01010,34_213
0.51515,34_213
0.00000,34_213
0.13131,34_213
0.00000,34_213
0.77778,34_213
1.01010,34_213
1.01010,34_213
1.01010,34_213
1.01010,34_213
0.51515,34_213
0.00000,34_213
0.00000,34_213
0.00000,34_213
0.00000,34_213
0.00000,34_213
0.00000,34_213
0.22222,34_214
0.30303,34_214
1.01010,34_214
1.01010,34_214
0.56566,34_214
0.02020,34_214
1.01010,34_214
0.61616,34_214
0.12121,34_214
0.63636,34_214
1.01010,34_214
1.01010,34_214
1.01010,34_214
0.17172,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.00000,34_214
0.06897,34_216
0.50505,34_216
1.01010,34_216
0.57576,34_216
0.00000,34_216
0.00000,34_216
0.00000,34_216
0.57576,34_216
1.01010,34_216
1.01010,34_216
1.01010,34_216
1.01010,34_216
0.55556,34_216
0.00000,34_216
0.00000,34_216
0.00000,34_216
0.00000,34_216
0.00000,34_216
0.00000,34_216
0.06897,34_218
0.54545,34_218
0.62626,34_218
0.00000,34_218
0.83838,34_218
0.26263,34_218
0.50505,34_218
0.15152,34_218
0.75758,34_218
1.01010,34_218
1.01010,34_218
0.93939,34_218
0.02020,34_218
0.00000,34_218
0.00000,34_218
0.00000,34_218
0.00000,34_218
0.00000,34_218
0.00000,34_218
0.00000,34_218
0.06897,34_219
0.15152,34_219
0.00000,34_219
0.15152,34_219
0.00000,34_219
0.41414,34_219
1.01010,34_219
1.01010,34_219
1.01010,34_219
1.01010,34_219
0.61616,34_219
0.00000,34_219
0.00000,34_219
0.00000,34_219
0.00000,34_219
0.00000,34_219
0.00000,34_219
0.02532,34_22
0.00000,34_22
0.84848,34_22
0.87879,34_22
0.46465,34_22
0.06061,34_22
0.74747,34_22
0.00000,34_22
0.00000,34_22
0.00000,34_22
0.00000,34_22
0.00000,34_22
0.00000,34_22
0.33333,34_221
0.11111,34_221
0.00000,34_221
0.08081,34_221
0.00000,34_221
0.39394,34_221
0.29293,34_221
1.01010,34_221
1.01010,34_221
1.01010,34_221
0.80808,34_221
0.00000,34_221
0.00000,34_221
0.00000,34_221
0.00000,34_221
0.09091,34_221
0.08081,34_221
0.00000,34_221
0.03797,34_222
0.00000,34_222
0.00000,34_222
0.07071,34_222
0.25253,34_222
1.01010,34_222
1.01010,34_222
1.01010,34_222
1.01010,34_222
0.67677,34_222
0.00000,34_222
0.00000,34_222
0.00000,34_222
0.00000,34_222
0.00000,34_222
0.00000,34_222
0.05085,34_225
0.00000,34_225
0.05051,34_225
0.70707,34_225
0.09091,34_225
1.01010,34_225
1.01010,34_225
1.01010,34_225
0.87879,34_225
0.00000,34_225
0.00000,34_225
0.00000,34_225
0.00000,34_225
0.00000,34_225
0.00000,34_225
0.00000,34_225
0.10526,34_227
0.00000,34_227
0.00000,34_227
0.50505,34_227
0.00000,34_227
0.92929,34_227
1.01010,34_227
1.01010,34_227
0.95960,34_227
0.00000,34_227
0.00000,34_227
0.00000,34_227
0.00000,34_227
0.00000,34_227
0.00000,34_227
0.00000,34_227
0.02899,34_233
0.00000,34_233
0.43434,34_233
1.01010,34_233
1.01010,34_233
1.01010,34_233
0.06061,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.00000,34_233
0.05128,34_237
0.49495,34_237
1.01010,34_237
1.01010,34_237
0.51515,34_237
0.00000,34_237
0.00000,34_237
0.00000,34_237
0.10101,34_237
1.01010,34_237
0.51515,34_237
0.00000,34_237
0.23232,34_237
1.01010,34_237
1.01010,34_237
0.35354,34_237
0.00000,34_237
0.08046,34_241
1.01010,34_241
1.01010,34_241
0.56566,34_241
0.00000,34_241
0.00000,34_241
0.00000,34_241
0.00000,34_241
0.00000,34_241
0.00000,34_241
0.07071,34_241
1.01010,34_241
1.01010,34_241
1.01010,34_241
0.32323,34_241
0.00000,34_241
0.02020,34_245
0.00000,34_245
0.00000,34_245
0.90909,34_245
1.01010,34_245
1.01010,34_245
1.01010,34_245
0.51515,34_245
0.00000,34_245
0.00000,34_245
0.00000,34_245
0.00000,34_245
0.02703,34_246
0.00000,34_246
0.37374,34_246
1.01010,34_246
1.01010,34_246
0.85859,34_246
0.54545,34_246
0.00000,34_246
0.00000,34_246
0.23232,34_246
1.01010,34_246
0.14141,34_246
0.00000,34_246
0.00000,34_246
0.73737,34_246
1.01010,34_246
1.01010,34_246
0.25253,34_246
0.00000,34_246
0.00000,34_246
0.04000,34_247
0.00000,34_247
0.57576,34_247
1.01010,34_247
1.01010,34_247
0.81818,34_247
0.00000,34_247
0.40404,34_247
0.00000,34_247
0.00000,34_247
0.00000,34_247
0.00000,34_247
0.02532,34_250
0.00000,34_250
0.95960,34_250
1.01010,34_250
0.92929,34_250
0.39394,34_250
0.14141,34_250
0.00000,34_250
0.00000,34_250
0.91919,34_250
0.30303,34_250
0.00000,34_250
0.00000,34_250
0.38384,34_250
1.01010,34_250
1.01010,34_250
0.39394,34_250
0.00000,34_250
0.00000,34_250
0.06897,34_252
0.00000,34_252
0.36364,34_252
1.01010,34_252
1.01010,34_252
0.19192,34_252
0.00000,34_252
0.00000,34_252
0.07071,34_252
1.00000,34_252
0.19192,34_252
0.00000,34_252
0.00000,34_252
0.57576,34_252
1.01010,34_252
1.01010,34_252
0.33333,34_252
0.00000,34_252
0.00000,34_252
0.13333,34_254
0.28283,34_254
1.01010,34_254
1.01010,34_254
1.01010,34_254
0.51515,34_254
0.00000,34_254
0.00000,34_254
0.24242,34_254
0.43434,34_254
0.00000,34_254
0.00000,34_254
0.05051,34_254
1.01010,34_254
1.01010,34_254
0.57576,34_254
0.00000,34_254
0.00000,34_254
0.19192,34_256
1.01010,34_256
1.01010,34_256
0.56566,34_256
0.00000,34_256
0.00000,34_256
0.02020,34_256
0.52525,34_256
0.00000,34_256
0.00000,34_256
0.00000,34_256
0.93939,34_256
1.01010,34_256
0.68687,34_256
0.00000,34_256
0.00000,34_256
0.00000,34_256
0.05085,34_257
0.78788,34_257
1.01010,34_257
0.55556,34_257
0.00000,34_257
0.00000,34_257
0.00000,34_257
0.18182,34_257
0.00000,34_257
0.00000,34_257
0.00000,34_257
0.77778,34_257
1.01010,34_257
0.72727,34_257
0.00000,34_257
0.00000,34_257
0.00000,34_257
0.29293,34_259
1.01010,34_259
0.59596,34_259
0.00000,34_259
0.00000,34_259
0.00000,34_259
0.01010,34_259
0.00000,34_259
0.00000,34_259
0.00000,34_259
0.64646,34_259
1.01010,34_259
0.84848,34_259
0.00000,34_259
0.00000,34_259
0.00000,34_259
0.06757,34_260
1.00000,34_260
0.63636,34_260
0.00000,34_260
0.00000,34_260
0.00000,34_260
0.00000,34_260
0.00000,34_260
0.00000,34_260
0.00000,34_260
0.51515,34_260
1.01010,34_260
0.92929,34_260
0.04040,34_260
0.00000,34_260
0.00000,34_260
0.37079,34_261
0.65657,34_261
0.00000,34_261
0.09091,34_261
0.00000,34_261
0.00000,34_261
0.00000,34_261
0.00000,34_261
0.00000,34_261
0.37374,34_261
1.01010,34_261
0.86869,34_261
0.11111,34_261
0.00000,34_261
0.00000,34_261
0.06897,34_262
0.37374,34_262
0.00000,34_262
0.09091,34_262
1.01010,34_262
1.01010,34_262
1.01010,34_262
0.61616,34_262
0.02020,34_262
1.01010,34_262
0.51515,34_262
0.00000,34_262
0.00000,34_262
0.00000,34_262
0.00000,34_262
0.03390,34_265
0.00000,34_265
0.00000,34_265
0.93939,34_265
1.01010,34_265
1.01010,34_265
0.77778,34_265
0.00000,34_265
0.73737,34_265
0.54545,34_265
0.00000,34_265
0.00000,34_265
0.00000,34_265
0.00000,34_265
0.00000,34_265
0.10526,34_267
0.00000,34_267
0.00000,34_267
0.88889,34_267
1.01010,34_267
1.01010,34_267
0.66667,34_267
0.03030,34_267
0.51515,34_267
0.61616,34_267
0.00000,34_267
0.00000,34_267
0.00000,34_267
0.00000,34_267
0.00000,34_267
0.10526,34_268
0.00000,34_268
0.21212,34_268
1.01010,34_268
1.01010,34_268
0.80808,34_268
0.13131,34_268
0.29293,34_268
0.67677,34_268
0.00000,34_268
0.00000,34_268
0.00000,34_268
0.00000,34_268
0.00000,34_268
0.02128,34_269
0.00000,34_269
0.88889,34_269
1.01010,34_269
0.73737,34_269
0.03030,34_269
0.13131,34_269
0.71717,34_269
0.00000,34_269
0.00000,34_269
0.00000,34_269
0.00000,34_269
0.00000,34_269
0.00000,34_269
0.04082,34_27
0.61616,34_27
1.01010,34_27
1.01010,34_27
0.51515,34_27
0.00000,34_27
0.86869,34_27
1.01010,34_27
1.01010,34_27
0.41414,34_27
0.18182,34_27
1.01010,34_27
1.01010,34_27
0.51515,34_27
0.00000,34_27
0.00000,34_27
0.00000,34_27
0.00000,34_27
0.04082,34_273
0.00000,34_273
0.62626,34_273
0.78788,34_273
0.00000,34_273
0.00000,34_273
0.74747,34_273
0.00000,34_273
0.00000,34_273
0.00000,34_273
0.00000,34_273
0.00000,34_273
0.00000,34_273
0.02532,34_276
0.89899,34_276
1.01010,34_276
1.01010,34_276
0.51515,34_276
0.00000,34_276
0.76768,34_276
1.01010,34_276
1.01010,34_276
0.57576,34_276
0.00000,34_276
0.93939,34_276
1.01010,34_276
0.57576,34_276
0.00000,34_276
0.00000,34_276
0.00000,34_276
0.00000,34_276
0.00000,34_276
0.03636,34_277
0.67677,34_277
1.01010,34_277
1.01010,34_277
0.51515,34_277
0.00000,34_277
0.79798,34_277
1.01010,34_277
1.01010,34_277
0.41414,34_277
0.20202,34_277
1.01010,34_277
1.01010,34_277
0.51515,34_277
0.00000,34_277
0.00000,34_277
0.00000,34_277
0.00000,34_277
0.03509,34_278
0.77778,34_278
1.01010,34_278
0.56566,34_278
0.00000,34_278
0.55556,34_278
1.01010,34_278
1.01010,34_278
0.63636,34_278
0.13131,34_278
0.48485,34_278
1.01010,34_278
0.65657,34_278
0.00000,34_278
0.00000,34_278
0.00000,34_278
0.33333,34_278
1.01010,34_278
1.01010,34_278
0.75758,34_278
0.00000,34_278
0.00000,34_278
0.03636,34_279
0.61616,34_279
1.01010,34_279
0.62626,34_279
0.00000,34_279
0.44444,34_279
1.01010,34_279
1.01010,34_279
0.49495,34_279
0.00000,34_279
0.70707,34_279
1.01010,34_279
0.61616,34_279
0.00000,34_279
0.00000,34_279
0.00000,34_279
0.50505,34_279
1.01010,34_279
1.01010,34_279
0.71717,34_279
0.00000,34_279
0.00000,34_279
0.38384,34_280
1.01010,34_280
0.68687,34_280
0.00000,34_280
0.30303,34_280
1.01010,34_280
1.01010,34_280
0.73737,34_280
0.15152,34_280
0.11111,34_280
1.01010,34_280
0.78788,34_280
0.00000,34_280
0.00000,34_280
0.00000,34_280
0.00000,34_280
0.98990,34_280
1.01010,34_280
0.87879,34_280
0.00000,34_280
0.00000,34_280
0.08475,34_281
1.00000,34_281
0.63636,34_281
0.00000,34_281
0.00000,34_281
0.94949,34_281
1.01010,34_281
0.58586,34_281
0.14141,34_281
0.00000,34_281
0.96970,34_281
0.86869,34_281
0.00000,34_281
0.00000,34_281
0.00000,34_281
0.00000,34_281
0.82828,34_281
1.01010,34_281
0.89899,34_281
0.00000,34_281
0.00000,34_281
0.02532,34_285
0.00000,34_285
0.12121,34_285
1.01010,34_285
1.01010,34_285
0.52525,34_285
0.02020,34_285
0.31313,34_285
1.01010,34_285
0.71717,34_285
0.00000,34_285
0.00000,34_285
0.00000,34_285
0.12121,34_285
1.01010,34_285
1.01010,34_285
0.83838,34_285
0.00000,34_285
0.00000,34_285
0.02899,34_289
0.00000,34_289
0.89899,34_289
0.64646,34_289
0.02020,34_289
0.50505,34_289
0.28283,34_289
0.90909,34_289
0.00000,34_289
0.00000,34_289
0.00000,34_289
0.00000,34_289
0.66667,34_289
1.01010,34_289
0.96970,34_289
0.04040,34_289
0.00000,34_289
0.07143,34_290
0.00000,34_290
0.64646,34_290
0.72727,34_290
0.00000,34_290
0.37374,34_290
0.09091,34_290
0.93939,34_290
0.04040,34_290
0.00000,34_290
0.00000,34_290
0.00000,34_290
0.50505,34_290
1.01010,34_290
0.97980,34_290
0.08081,34_290
0.00000,34_290
0.00000,34_290
0.06897,34_292
0.00000,34_292
0.44444,34_292
0.00000,34_292
0.52525,34_292
0.10101,34_292
0.90909,34_292
0.12121,34_292
0.00000,34_292
0.00000,34_292
0.00000,34_292
0.35354,34_292
1.01010,34_292
0.98990,34_292
0.13131,34_292
0.00000,34_292
0.00000,34_292
1.00000,34_293
0.19192,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
0.52525,34_293
0.14141,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
0.83838,34_293
0.29293,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
1.01010,34_293
0.31313,34_293
1.01010,34_293
0.08081,34_293
0.61616,34_293
1.01010,34_293
1.01010,34_293
0.76768,34_293
0.00000,34_293
0.00000,34_293
0.00000,34_293
0.09091,34_293
0.59596,34_293
0.78788,34_293
0.30303,34_293
0.00000,34_293
0.00000,34_293
0.05085,34_295
0.70707,34_295
1.01010,34_295
1.01010,34_295
1.01010,34_295
0.52525,34_295
0.00000,34_295
0.78788,34_295
1.01010,34_295
0.40404,34_295
0.11111,34_295
1.01010,34_295
1.01010,34_295
1.01010,34_295
0.56566,34_295
0.00000,34_295
0.78788,34_295
0.06061,34_295
0.00000,34_295
0.34343,34_295
0.57576,34_295
0.00000,34_295
0.00000,34_295
0.06061,34_296
0.53535,34_296
1.01010,34_296
1.01010,34_296
1.01010,34_296
0.57576,34_296
0.00000,34_296
0.53535,34_296
1.01010,34_296
0.21212,34_296
0.41414,34_296
1.01010,34_296
1.01010,34_296
1.01010,34_296
0.51515,34_296
0.02020,34_296
1.00000,34_296
0.01010,34_296
0.00000,34_296
0.57576,34_296
0.51515,34_296
0.00000,34_296
0.04000,34_3
0.00000,34_3
0.00000,34_3
0.75758,34_3
1.01010,34_3
1.01010,34_3
1.01010,34_3
1.01010,34_3
0.51515,34_3
0.00000,34_3
0.00000,34_3
0.00000,34_3
0.00000,34_3
0.06098,34_30
1.00000,34_30
1.01010,34_30
0.56566,34_30
0.00000,34_30
0.64646,34_30
1.01010,34_30
1.01010,34_30
0.47475,34_30
0.00000,34_30
0.66667,34_30
1.01010,34_30
0.61616,34_30
0.00000,34_30
0.00000,34_30
0.00000,34_30
0.58586,34_30
1.01010,34_30
1.01010,34_30
0.72727,34_30
0.00000,34_30
0.00000,34_30
0.10526,34_300
0.48485,34_300
1.01010,34_300
1.01010,34_300
0.61616,34_300
